"title_id","primaryTitle","year","budget","domgross","intgross","budget_2013_infl","domgross_2013_infl","intgross_2013_infl","runtimeMinutes","averageRating","numVotes","genreComedy","genreAction","genreCrime","genreSciFi","genreBiography","genreDrama","genreHistory","genreThriller","genreSport","genreFantasy","genreRomance","genreAdventure","genreHorror","genreAnimation","genreMystery","genreFamily","genreWar","genreWestern","genreMusical","genreMusic","genreDocumentary","genreUndefined","genreAdult","num_female_producers","total_producers","pct_female_producers","num_female_castmembers","total_castmembers","pct_female_castmembers","num_female_directors","total_directors","pct_female_directors","num_female_writers","total_writers","pct_female_writers","test","bechdel_pass"
"tt0167190","Hellboy",2004,60000000,59623958,99823958,73991573,73527840,123102194,122,6.8,336955,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"notalk","False"
"tt0299172","Home on the Range",2004,110000000,50026353,76482461,135651216,61692142,94317626,76,5.4,24326,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,4,0.5,0,2,0,1,18,0.0555555555555556,"ok","True"
"tt0356721","I Heart Huckabees",2004,22000000,12784713,20034713,27130243,15766017,24706665,107,6.6,65345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,2,0,"ok","True"
"tt0343818","I, Robot",2004,105000000,144801023,348601023,129485252,178567590,429892298,115,7.1,552057,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"notalk","False"
"tt0385267","In Good Company",2004,26000000,45489752,63489752,32063015,56097638,78295110,110,6.5,55793,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"notalk","False"
"tt0362269","Kinsey",2004,11000000,10214647,13000959,13565122,12596630,16032690,118,7.1,50016,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0373074","Kung Fu Hustle",2004,20000000,17104669,101004669,24663858,21093356,124558238,99,7.7,143628,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,4,0,"nowomen","False"
"tt0375912","Layer Cake",2004,6500000,2339957,11850214,8015754,2885618,14613600,105,7.3,187292,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"notalk","False"
"tt0339291","A Series of Unfortunate Events",2004,100000000,118627117,201627117,123319288,146290116,248645124,108,6.8,213588,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"ok","True"
"tt0390221","Maria Full of Grace",2004,3200000,6529624,14441158,3946217,8052286,17808733,101,7.4,35531,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0377092","Mean Girls",2004,18000000,86047227,130953026,22197472,106112827,161490339,97,7.1,396206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,2,2,1,"ok","True"
"tt0405159","Million Dollar Baby",2004,30000000,100492203,232016402,36995786,123926269,286120974,132,8.1,697388,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,2,0,"ok","True"
"tt0349825","Miracle",2004,28000000,64378093,64474705,34529401,79390606,79509747,135,7.4,56224,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,1,0,"notalk","False"
"tt0382189","My Summer of Love",2004,1700000,1000915,4951476,2096428,1234321,6106125,86,6.7,21029,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,3,0.333333333333333,"ok","True"
"tt0374900","Napoleon Dynamite",2004,400000,44540956,46122713,493277,54927590,56878201,96,6.9,226352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt0363282","New York Minute",2004,40000000,14018364,21215882,49327715,17287347,26163275,91,4.9,24159,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,3,0.333333333333333,"notalk","False"
"tt0390384","Primer",2004,7000,424760,565846,8632,523811,697797,77,6.8,109390,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"notalk","False"
"tt0350028","Raising Helen",2004,50000000,37485528,43340302,61659644,46226886,53446952,119,6,37553,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0.75,0,1,0,1,4,0.25,"ok","True"
"tt0350258","Ray",2004,40000000,75305995,124823094,49327715,92866817,153930950,152,7.7,151333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.333333333333333,2,4,0.5,0,1,0,0,2,0,"dubious","False"
"tt0318627","Resident Evil: Apocalypse",2004,50000000,50740078,128940078,61659644,62572303,159007986,94,6.1,203678,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0.666666666666667,0,1,0,0,1,0,"ok","True"
"tt0332375","Saved!",2004,5000000,8886160,10228228,6165964,10958349,12613378,92,6.7,47513,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.25,2,4,0.5,0,1,0,0,2,0,"ok","True"
"tt0387564","Saw",2004,1200000,55185045,103096345,1479831,68053804,127137678,103,7.6,432575,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0.5,"men","False"
"tt0363988","Secret Window",2004,40000000,47958031,92111551,49327715,59141502,113591309,96,6.5,201443,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt0307453","Shark Tale",2004,75000000,161412000,367825111,92489466,199052129,453599307,90,6,188868,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,3,0.333333333333333,1,10,0.1,"notalk","False"
"tt0365748","Shaun of the Dead",2004,5000000,13542874,30332385,6165964,16700976,37405681,99,7.9,568588,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"ok","True"
"tt0298148","Shrek 2",2004,70000000,441226247,937008132,86323501,544117065,1155511754,93,7.3,478218,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,4,0.5,1,3,0.333333333333333,0,13,0,"ok","True"
"tt0375063","Sideways",2004,17000000,71502303,109874155,20964279,88176131,135496025,127,7.5,195523,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"ok","True"
"tt0346156","Sky Captain and the World of Tomorrow",2004,70000000,37760080,49730854,86323501,46565462,61327735,106,6.1,85902,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,"ok","True"
"tt0371246","Spanglish",2004,75000000,42044321,54344321,92489466,51848757,67017030,131,6.4,86161,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0316654","Spider-Man 2",2004,200000000,373524485,783705001,246638575,460627734,966459425,127,7.4,668038,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,6,0,"notalk","False"
"tt0372588","Team America: World Police",2004,20000000,32774834,50274834,24663858,40417692,61998567,98,7.2,172996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,3,0.333333333333333,"men","False"
"tt0338751","The Aviator",2004,110000000,102608827,214608827,135651216,126536475,264654077,170,7.5,369608,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"notalk","False"
"tt0372183","The Bourne Supremacy",2004,85000000,176087450,288587450,104821395,217149789,355883988,108,7.7,471636,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"men","False"
"tt0289879","The Butterfly Effect",2004,13000000,57924679,96046844,16031507,71432302,118444284,113,7.6,499326,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0.5,0,2,0,0,2,0,"men","False"
"tt0296572","The Chronicles of Riddick",2004,120000000,57712751,107212751,147983145,71170953,132214001,119,6.6,234594,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,2,4,0.5,0,1,0,0,3,0,"men","False"
"tt0319262","The Day After Tomorrow",2004,125000000,186740799,556319450,154149110,230287423,686049183,124,6.4,458136,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.25,0,1,0,0,2,0,"ok","True"
"tt0391198","The Grudge",2004,10000000,110359362,187281115,12331929,136094379,230953737,91,5.9,147289,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"ok","True"
"tt0317705","The Incredibles",2004,92000000,261441092,632107545,113453745,322407292,779510522,115,8,756026,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0362270","The Life Aquatic with Steve Zissou",2004,50000000,24006726,34806726,61659644,29604924,42923407,119,7.2,202064,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"men","False"
"tt0332280","The Notebook",2004,30000000,81001787,102276787,36995786,99890827,126127005,123,7.8,585195,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,2,4,0.5,0,1,0,0,3,0,"dubious","False"
"tt0293508","The Phantom of the Opera",2004,55000000,51225796,158225796,67825608,63171287,195122925,143,7.2,125963,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,2,4,0.5,0,1,0,0,3,0,"men","False"
"tt0338348","The Polar Express",2004,170000000,194949659,319049659,209642789,240410531,393449767,100,6.6,221342,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"notalk","False"
"tt0368933","The Princess Diaries 2: Royal Engagement",2004,45000000,95149435,122071435,55493679,117337605,150537624,113,5.8,84247,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,3,3,1,"ok","True"
"tt0327162","The Stepford Wives",2004,100000000,59475623,96221971,123319288,73344915,118660249,93,5.3,67768,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0.5,"ok","True"
"tt0362227","The Terminal",2004,75000000,77073959,218673959,92489466,95047057,269667169,128,7.4,470389,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,3,0.333333333333333,"notalk","False"
"tt0368447","The Village",2004,71682975,114197520,257641634,88398934,140827568,317721828,108,6.6,267708,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0327247","The Whole Ten Yards",2004,30000000,16323969,26323969,36995786,20130602,32462531,98,5.5,57240,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt0332452","Troy",2004,150000000,133298577,484161265,184978932,164382856,597064223,163,7.3,545777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0,4,0,0,1,0,0,2,0,"notalk","False"
"tt0338526","Van Helsing",2004,170000000,120150546,300150546,209642789,148168797,370143515,131,6,273190,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0383694","Vera Drake",2004,11000000,3753806,13353855,13565122,4629167,16467879,125,7.6,26105,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0381707","White Chicks",2004,20000000,69148997,111448997,24663858,85274051,137438109,109,5.7,151916,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,6,0,"ok","True"
"tt0360201","Wimbledon",2004,35000000,16862585,41666476,43161751,20794820,51382801,98,6.3,65152,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,3,0.333333333333333,"ok","True"
"tt0322259","2 Fast 2 Furious",2003,76000000,127120058,236220058,96222609,160945047,299075134,107,5.9,280405,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.25,0,1,0,0,3,0,"notalk","False"
"tt0315733","21 Grams",2003,20000000,16248701,59667625,25321739,20572268,75544402,124,7.6,240659,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"dubious","False"
"tt0319061","Big Fish",2003,70000000,66432867,123432867,88626087,84109786,156276743,125,8,446924,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0.25,0,1,0,0,2,0,"notalk","False"
"tt0310778","Bon Voyage",2003,20000000,2353728,8361736,25321739,2980024,10586685,114,6.7,4954,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,5,0,"ok","True"
"tt0315327","Bruce Almighty",2003,81000000,242704995,483473962,102553043,307285628,612120077,101,6.8,413709,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"ok","True"
"tt0305357","Charlie's Angels: Full Throttle",2003,120000000,100814328,227200000,151930435,127639706,287654957,106,4.9,129992,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,5,0.2,"ok","True"
"tt0159365","Cold Mountain",2003,80000000,95632614,161632614,101286957,121079205,204640944,154,7.2,151582,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0.75,0,1,0,0,2,0,"ok","True"
"tt0306685","Cradle 2 the Grave",2003,25000000,34657731,56434942,31652174,43879701,71451544,101,5.8,45691,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt0317303","Daddy Day Care",2003,60000000,104148781,164285587,75965217,131861413,207999839,92,5.6,71091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0287978","Daredevil",2003,80000000,102543518,182782518,101286957,129829011,231418562,103,5.3,223485,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0.25,0,1,0,0,1,0,"nowomen","False"
"tt0282209","Darkness Falls",2003,7000000,32539681,32539681,8862609,41198066,41198066,86,4.9,32490,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,3,0,"notalk","False"
"tt0285531","Dreamcatcher",2003,68000000,33685268,75685268,86093913,42648478,95824131,136,5.5,94241,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,3,0,"nowomen","False"
"tt0309593","Final Destination 2",2003,26000000,46896664,90396664,32918261,59375255,114450037,90,6.2,172645,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"ok","True"
"tt0266543","Finding Nemo",2003,94000000,380529370,906465556,119012174,481783272,1147664217,100,8.2,1061066,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,0,0,3,0,"notalk","False"
"tt0322330","Freaky Friday",2003,26000000,110222438,160822438,32918261,139551191,203615191,97,6.3,143817,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,0.5,0,1,0,3,3,1,"ok","True"
"tt0335119","Girl with a Pearl Earring",2003,12000000,11634362,43281552,15193043,14730114,54798208,100,6.9,79994,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,2,2,1,"ok","True"
"tt0301357","Good Bye Lenin!",2003,6400000,4063859,79384539,8102957,5145199,100507729,121,7.7,148788,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,5,0,"ok","True"
"tt0311289","Holes",2003,20000000,67383924,72383924,25321739,85313907,91644342,117,7,93233,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"men","False"
"tt0329717","Hollywood Homicide",2003,75000000,30207785,51107785,94956522,38245683,64706900,116,5.3,38206,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.25,0,1,0,0,2,0,"notalk","False"
"tt0315983","House of Sand and Fog",2003,16500000,13005485,16157923,20890435,16466075,20457336,126,7.5,70152,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"ok","True"
"tt0251127","How to Lose a Guy in 10 Days",2003,50000000,105807520,177079973,63304348,133961521,224198644,116,6.4,249433,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,4,0.5,0,1,0,3,5,0.6,"men","False"
"tt0286716","Hulk",2003,137000000,132177234,245229234,173453913,167347872,310481535,138,5.6,272013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,4,0.25,0,1,0,0,5,0,"notalk","False"
"tt0309698","Identity",2003,28000000,52131264,82183683,35450435,66002713,104051689,90,7.3,255065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"notalk","False"
"tt0199626","In the Cut",2003,12000000,4717455,23693646,15193043,5972708,29998216,119,5.4,25204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,2,4,0.5,1,1,1,2,3,0.666666666666667,"ok","True"
"tt0301470","Jeepers Creepers 2",2003,25000000,35623801,35623801,31652174,45102830,45102830,106,5.6,67452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0266697","Kill Bill: Vol. 1",2003,55000000,70098138,180098138,69634783,88750338,228019903,111,8.2,1134913,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0.5,"ok","True"
"tt0325703","Lara Croft: Tomb Raider - The Cradle of Life",2003,90000000,65653758,156453758,113947826,83123367,198084062,117,5.5,141052,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,3,0,"nowomen","False"
"tt0333780","Legally Blonde 2: Red, White & Blonde",2003,25000000,90639088,125339088,31652174,114756967,158690184,95,4.7,69381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0.75,0,1,0,3,4,0.75,"ok","True"
"tt0286244","The Triplets of Belleville",2003,2000000,7301288,14440113,2532174,9244066,18282439,80,7.7,55560,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0.5,0,1,0,0,1,0,"ok","True"
"tt0335266","Lost in Translation",2003,4000000,44585453,112550685,5064348,56449060,142498954,102,7.7,465189,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,"dubious","False"
"tt0314331","Love Actually",2003,45000000,59472278,247967903,56973913,75297075,313948928,135,7.6,502283,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0311113","Master and Commander: The Far Side of the World",2003,135000000,93926386,212912137,170921739,118918972,269565280,138,7.4,227328,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"nowomen","False"
"tt0304415","Mona Lisa Smile",2003,65000000,63803100,141205169,82295652,80780273,178778023,117,6.5,85567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"ok","True"
"tt0340855","Monster",2003,5000000,34469210,58003694,6330435,43641017,73437720,109,7.3,155335,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,"ok","True"
"tt0327056","Mystic River",2003,30000000,90135191,156835191,37982609,114118990,198566990,138,7.9,465690,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"ok","True"
"tt0316396","Peter Pan",2003,100000000,48417850,95255485,126608696,61301208,120601727,113,6.8,75566,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"ok","True"
"tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl",2003,125000000,305411224,634954103,158260870,386677167,803907108,143,8.1,1147467,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,4,0,"men","False"
"tt0366920","Pride and Prejudice",2003,28000000,38372662,120918508,35450435,48583127,153093346,104,5,2707,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,3,4,0.75,"ok","True"
"tt0257076","S.W.A.T.",2003,70000000,116877597,207154748,88626087,147977201,262275924,117,6,150432,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,5,0,"ok","True"
"tt0306047","Scary Movie 3",2003,45000000,110000082,155200000,56973913,139269669,196496696,84,5.5,151518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,8,0,"ok","True"
"tt0327137","Secondhand Lions",2003,30000000,42070939,47902566,37982609,53265467,60648814,111,7.5,59069,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"notalk","False"
"tt0300471","Shanghai Knights",2003,50000000,60470220,88316835,63304348,76560557,111816793,114,6.2,108941,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0.25,0,1,0,0,2,0,"notalk","False"
"tt0323944","Shattered Glass",2003,6000000,2207975,2932719,7596522,2795488,3713077,94,7.1,36353,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5,1,4,0.25,0,1,0,0,2,0,"men","False"
"tt0165982","Sinbad: Legend of the Seven Seas",2003,60000000,26483452,80767884,75965217,33530353,102259164,88,6.7,56562,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,0,0,1,0,"men","False"
"tt0337741","Something's Gotta Give",2003,80000000,124685242,266685242,101286957,157862359,337646706,128,6.7,124667,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,"dubious","False"
"tt0338459","Spy Kids 3: Game Over",2003,40000000,111760631,167851995,50643478,141498677,212515222,84,4.3,62640,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0324133","Swimming Pool",2003,7800000,10130108,22441323,9875478,12825598,28412666,102,6.7,47021,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,4,0.5,0,1,0,0,3,0,"ok","True"
"tt0181852","Terminator 3: Rise of the Machines",2003,170000000,150358296,433058296,215234783,190366677,548289460,109,6.3,406427,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"ok","True"
"tt0298814","The Core",2003,85000000,31111260,74132631,107617391,39389560,93858357,135,5.5,103718,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,2,0,"ok","True"
